,id,date,dateYear,dateMonth,dateDay,rating,content
12,13,20220707,2022,07,07,3,알림을 2대 이상의 기기에서 가능하게 해주세요. 2대의 폰에서 알림 설정을하면 처음에 설정한 폰은 알림이 풀리고. 다시 알림에 체크를 하면 나중에 설정한 곳에서 또 풀리네요. 결론은 한대의 폰에서만 알림이 오는거고 다른 폰은 로그인해야만 볼 수 있다는건데 2대 이상도 같이 알림 오도록 해주세요.
13,14,20220616,2022,06,16,1,"편리하게 이용하던 원터치알림서비스는 종료 통보하고, 생체인증 등록도 제대로 안되고, 공동인증서가 있음에도 다시 인증해야 한다 오류가 반복되고, 노답이네요.. 요즘처럼 다들 지문으로 로그인하는 시기에 대체 왜 생체인증 등록이 안되는거죠? 부디 하루빨리 개편되길 바랍니다."
14,15,20220215,2022,02,15,1,"하... 이체 한도 증액하려고 번호 인증 > 신분증 촬영만 1시간 반째입니다. 핸드폰으로 해도 아이패드로 해도 안 되네요. 대출 진행 눌렀다가 중간에서 어플 종료 했더니 Easy 모드 화면에서는 계속 대충 이어서 하라고 뜨고, 알람 없애려고 진행하던 대출 들어가서 뒤로 가기 키 눌러도 대출이 중단되는게 아니라 어플이 종료가 됩니다. ㅡㅡ..."
15,16,20220719,2022,07,19,1,갤럭시22울트라 기준.. 기존 원터치 알림 사용 하게 해주세요... 은행앱으로 통일한다 하여 알림서비스 삭제후 은행어플에서 알림 설정 해봤지만 한번 울린후 더이상 오지않음. 다시은행 들어가서 폰인증 하는게 있어 인증 해봤지만 한번 울리고 또 알람 오지않음. 상시알람설정 해도 오지않음. 미치겠음. 중요 입금 과 출금 알람이 뜨지 않으니 답답.. 은행 로그인 해서 들어가면 그때서야 알람 줄줄이 뜸... 계속 그럼 들어가서 확인 해야하나요? 7.20기준 알람 아예 안뜹니다. 다시 원터치알림 설치 했으나 종료예정이라 가입 안되네여.. 너무 심각합니다..ㅡㅡ
16,17,20220515,2022,05,15,1,"스마트뱅킹 전용 청약 상품 가입 시 인증서 등록 문제로 피드백해 주셨는데 설정-애플리케이션-우리won뱅킹-저장공간에서 데이터 삭제 후 pc에서 인증서 등록을 다시 했지만 동일한 오류가 발생하고, 앱을 삭제하고 다시 설치했음에도 인증서가 등록되지 않았습니다 오류가 나옵니다. 적어도 3시간은 날린 것 같은데 삭제하고 다른 은행으로 갑니다. 수고하시고 제발 능력있는 개발자 채용바랍니다."
17,18,20220418,2022,04,18,5,[ W009474 ] 입출금알림을 원뱅킹앱으로 사용하면 연속적으로 출금이 됐을 때 푸시가 잘 안 와요. 예를 들어 1일에 자동이체 (적금 대출이자 등)가 비슷한 시간대에 되면 4개 중에 첫번째 푸시 하나만 뜬다든지 아예 안 뜬다든지 하는 경우가 많네요. 입출금 푸시를 가계부 앱이랑 연동시켜놨는데 놓치는 경우가 많습니다. 개선되었으면 좋겠어요
18,19,20220417,2022,04,17,5,[ W009474 ] 확실히 간편해졌네요. 상품 가입도 쉽게 할 수 있어보이네요. 한눈에 보기편하게 바뀌어서 좋은듯 합니다. UI도 되게 깔끔해져서 보기 좋고 예전에도 있었던 기능인지는 잘 모르겠는데 이체내역결과상세정보를 확인증으로 바로 저장해서 갤러리에서 확인도 할 수 있어서 너무 좋아요
19,20,20220311,2022,03,11,1,잘 될때는 잘 되지만 한 번 에러 발생하면 진짜 30분을 넘게 결제를 반복해서 진행해도 결제가 안돼요. 어플 시스템쪽에 문외한이라 뭐때문인지 몰라도 사용자로서 큰 불편함을 느끼고 있습니다. 왜 내가 하필 우리은행에 계좌를 만들어서 진짜..ㅋㅋㅋ 한두 번 느낀 불편함이 아니라 상습이네요. 로딩이 지나치게 길다던가 하는 문제들이요.
20,21,20220303,2022,03,03,1,신분증 촬영이 안되네요. 초점이 안맞질않나 초점이 맞아서 제대로 맞춰도 아무반응이없고 뒤로갓다가 재촬영만 열번은 넘게한거같네요. 수동촬영이라도 되게해주던가 20분넘게 시도하다 짜증나서 그만뒀네요. 개선이 좀 필요할거같습니다.
21,22,20220305,2022,03,05,5,"메모 통계기능 너무 좋은데 메모 구분하기 애매한것들이 많아서 자유롭게 항목 추가할 수 있었으면 좋겠어요!! 예를들면 용돈드린것, 친구생일선물 산 것, 생필품 산 것은 액수가 큰데 기타로 뭉뚱그려지는게 아쉬워요! (기타 액수가 너무 커져요) '용돈/선물', '생필품' 항목이 추가됐으면 좋겠습니다!! 입금도 더치페이 금액 받는 경우가 많아서 이 항목이 생겼으면 좋겠어요!"
22,23,20220214,2022,02,14,2,"오늘 갑자기 모바일 데이터로는 앱 자체가 켜지지않고, 와이파이만 사용해야 켜집니다. 이러면 밖에서 급하게 사용하여야하는데 와이파이가 안잡히면 어떻게 킬까요? 서버때문인지 뭣 때문인지 모르겠지만 빠르게 해결해주시고, 자동으로 1점리뷰 삭제하지마시구요^^"
23,24,20220220,2022,02,20,2,돌겠네요. 사소한 버그들 정말 많아요. 그때마다 새로 재 실행해야하는 번거로움이 아주 심합니다. 다른 비슷한 기능을 가진 어플들에 비해 현저히 느리고 로딩도 길고 답답함은 말도 못하고요. 어플 내 아이콘들이 조잡하게 정렬되어 있어서 더 불편합니다. 어차피 쓰게 만들거라면 좀 잘 만들어줬으면 좋겠습니다. 부디 가볍고 간편하고 깔끔했으면 합니다.
24,25,20220313,2022,03,13,1,전에는 보안프로그램 종료가 안되서 말썽이더니 이번에는 갱신한 공인인증서 안뜨네요. 복사해도 로그아웃 하면 사라지고. 지우고 다시 까니 공인인증서 전체가 다 안뜨고 다른 어플 들어가니 멀쩡히 핸드폰에 저장되어 있네요 앱관리를 도대체 어디에 맡겨야 이렇게 계속 문제가 생기는걸까요??
25,26,20220426,2022,04,26,1,우리은행에서 발급한 인증서를 가져오기해서 등록했지만 새로 로그인할때마다 등록된 인증서가 없다고 합니다. 10번도 넘어요. 다시는 우리은행 거래 안합니다. 개선의 의지도 없어 보입니다. 안드로이드 핑계대지 마세요. 다른 은행들은 다 멀쩡히 작동됩니다. 그리고 직원들인거 같은데 물타기 리뷰 너무 속보여요.
26,27,20220222,2022,02,22,1,각종 난관을 뚫고 어렵게 마지막 사진 업로드까지 왔는데 신분증 사진 용량을 너무 낮게 설정해 놓아서 촬영한 사진 업로드 불가. 기존 사진 업로드도 불가. 도대체😩 어떻게 하면 사진을 업로드할 수 있나요. 시간 낭비만 시키는 앱이네요.
27,28,20190928,2019,09,28,1,1 각 메뉴 화면에 공백이 많아 가시성이 떨어짐. 2 연령대에 따라 소득 수준에 따라 예금 청약 투자 대출 등 주사용패턴이 다른데 메민화면에 모두 노출시켜서 사용자 입장을 전혀 고려하지않았음. 3 이에대한 조정 가능 메뉴도 없음. 4 첫 메인화면 하단은 광고 펀드 메뉴모음 인데 사용자 경험 고려가 부족하다고 생각됨. 모바일앱에 들어와서 무엇을 하고 싶어할지 고려 필요. 5 메인하단 메뉴중 우측 끝 메뉴 들서가면 하단메뉴 사라짐 그 메뉴에서 뭔가 하다가 물리버튼으로 되돌아가기 하면 홈으로 이동함. 하이어러키를 어떻게 구성하신건지. 기타) 플레이스토어에서 우리은행 검색하면 구 앱 검색됨
28,29,20191022,2019,10,22,2,예전 원터치뱅킹보다 불편해 보입니다. 예전 것에 익숙해져 그렇게 보일 수도 있겠지만요. 특히 많이 불편한 한가지가 있습니다. 제가 동시에 여러건 이체를 자주하는데 똑같은 계좌에서 한번에 여러 건 이체등록할 때 왜 매 건마다 비밀번호를 요구하는지 모르겠습니다. 원터치에서는 한번만 입력하면 됐거든요. 반드시 수정되었으면 좋겠습니다.
29,30,20191206,2019,12,06,1,어떠한점때문에 새로 앱을 만들었는지는 모르겠지만. 사용자의 편의성은 전혀 고려하지 않은 교체인듯합니나 기존 계좌이체는 여러건을 동시에 진행하기에 한화면에서 할수있어 사용이 편했는데 새로바뀐부분은 하나의 이체도 계속 정보입력하고 다음페이지로 여러번 넘겨야 겨우 한건성공 여러건을 하려고 하면 완전불편 바쁠때는 엄청 짜증남 다시 고쳐주셨으면 좋겠어요 이건 변경은 완전 별로임
30,31,20191029,2019,10,29,1,"1.ui가 매우 불편합니다. 기존 앱이 디자인부분에서는 부족했지만 가독성과 편리함을 겸비한것에 비해 바뀐앱에서는 어떠한 부분도 장점이 없습니다. 2. 지문인식에러. 삼성페이, 타은행지문로그인 등에서는 한번에 손쉽게 진행되던 지문 로그인이 유독 해당앱에서만 지속적으로 지문이 일치하지 않는다는 경고만 뜹니다. 현재 일주일 넘게 앱을 사용하지못해 결국 컴퓨터 인터넷뱅킹을 이용했습니다. 왜, 해당앱에서만 지문을 인식하지못하는건지 이해가 되지않습니다."
31,32,20191012,2019,10,12,1,새로 어플이 개발됐으면 이전보단 나아져야 하는거 아닌가요. 오늘 새벽에 점검한다고 해서 좀 나아졌을까 했는데 별로입니다. 이전 어플이 더 좋았는데 개선점이 안느껴지네요. 와이파이던 데이터던 어플 자체 속도도 느리고 원터치앱에서 이 어플로 옮기면서 이번에 등록해놨던 생체인식도 재등록해야하는 번거로움이 있었습니다. 새벽 시간에 거래되는 건들은 알람도 안오는 경우도 빈번하구요.
32,33,20191225,2019,12,25,1,이전 우리은행 앱보다 불편해진 점 알려드립니다. 앱 업데이트에 반영바랍니다. 1. 한번에 여러개의 이체를 실행하던 기능을 못 찾겠다. 2. 이체 한번하는데 비번 2번 누르고 지문인증까지...보안도 좋지만 이렇게 불편하면 갈아탈듯 3. 가장 불편한점....뒤로가기를 누르면 이전 메뉴가 보여야 하는데 홈 초기화면으로 등어와서 매번 다시 메뉴를 찾아들어가야한다. 이정도면 버그같다..ㅠ
33,34,20191028,2019,10,28,1,진짜 불편해졌네요. 계좌 입출급 내역 보러 들어가려면 원터치로 절대 안되고 미친듯이 터치해야 들어가지네요. 정말 구립니다. 추가) 답변을 달아 주셨는데 번호 영역 터치하면 상세조회 화면 들어가지는 건 알고 있습니다. 좀 더 자세하게 말씀드리면 최초 로그인시 상세조회 화면 들어가려면 진짜 10번은 터치해야 상세조회 화면 들어가집니다. 동영상 리뷰 어디 남길 수 있는 곳 없나요?
34,35,20191015,2019,10,15,1,기존 사용하던 원터치와 비교했을 때 사용이 너무 불편해요. 기능을 쉽게 찾을 수가 없네요. 예를 들어서 자동이체 건 등록 및 조회를 하려고하는데 기능이 없어진건가요? 누를 수 있는 버튼 및 : 표시들을 다 눌러봤는데 찾을 수가 없어요. 메뉴 네비게이션을 쉽게 해주세요. 원뱅킹은 아직 못 쓰겠어요!!!
35,36,20191102,2019,11,02,1,1.한눈에 볼수있는 통장계좌수가 적고=>그전 앱은 전체계좌가 다 나와 화면만 밀기만하면됨 2. 보여지는 통장계좌의 금액만 너무크고 다른 글씨는 너무작음 3.이체시 한 창에서 하면좋은데 여기저기 단계가 줄어들지않고 복잡해심 4. 한 눈에 안들어옴 여러가지로 불편. 기존거에서 더 업그레이드된것이 아니고 완전 달라진 앱으로 더 복잡하고 사용하기 불편. 5.그리고 쓸만하면 앱 좀바꾸지말아주셔요. 업그레이드만 해주셔요. 6.바탕화면에 깔아놓은 앱을 사용하려고 터치하면 반응 없음.설치앱 삭제후 다시깔고 사용. 지금까지 너댓번 깔았어요.앱이 작동을 안해서요.
36,37,20191122,2019,11,22,1,"다 좋은데 리모콘이 너무 크고, 많은 공간을 차지해서 불편합니다. 오픈뱅킹으로 버전업 되기 전에는 필요한 리모콘만 골라서 배치할 수 있고, 1x1로써 차지하는 공간도 지금처럼 빈공간 없이 깔끔하니 좋았는데, 이게 뭔지... 리모콘은 이전 버전처럼 선택할 수 있고, 깔끔한 구조로 되돌아갔으면 좋겠습니다."
37,38,20190929,2019,09,29,1,어플 사용하면서 글 남기는 건 처음인데.. 도대체 지문인식이 이렇게 힘든 이유가 뭔가요? 5번하면 한번 성공하는데.. 문제는 지문 인증이 안되면 모든 프로세스를 처음부터 다시 시작해야 된다는 겁니다.. 기술 플랫폼이 변하고 거기 맞춰서 변화를 시도하는 건 좋지만 그 변화가 적용이 안되면 그게 무슨... 앱 때문에 주거래 은행을 바꾸고 싶은 심정입니다. 예전 앱에도 어느 순간부터 같은 문제가 발생되서 이번 앱을 그걸 수정 개선한 애인 줄 알았는데 그냥 똑같네요.. 다시 한번 확인해 주시죠..
38,39,20191029,2019,10,29,1,이거 업데이트 되고 너무 불편해요. S10 인데 계좌정보-거래내역 화면에서 드래그하면 창 화면 제멋대로 움직여서 불편합니다. 거래내역 보려고 스크롤 내리면 계좌잔액 표시 화면이 고정되려고 하는지 아래위로 자꾸 움직입니다. 거래내역 보는게 너무 불편해요. 이전 앱은 괜찮았는데.. 수정부탁드립니다.
39,40,20201010,2020,10,10,3,[심각한 버그] '디지털 OTP 등록'을 위해 '비대면 실명확인'中 '휴대폰 본인확인' 창에서 '통신사 선택' 을 누르면 재로그인 화면이 무한반복(앱강제종료 및 재기동)되어 도저히 발급을 진행할 수 없습니다. 앱을 지우고 다시 설치해도 마찬가지. 현재 직장일로 직접은행방문이 어려운 상황으로 곤란한 처지입니다. 본 리뷰를 확인하는대로 회신 및 신속한 조치 바랍니다. [안드로이드폰 ; 갤럭시노트 FE 사용 ; 해당앱은 최신버젼으로 사용중]
40,41,20211104,2021,11,04,2,업데이트 후 전체메뉴 가면 바로 이용할 수 있었던 리모컨on/off 가 사라졌습니다. 메뉴를 2번이나 이동해야 실행할 수 있어 불편하네요. 다시 추가해 주실수 없나요? 그리고 예전에도 요청드렸었지만....앱 켜자마자 지문인식 나오지 말고 리모컨 화면이 뜨도록 첫화면을 뭐로 띄울지 개별 설정 가능하면 매우 편리할 것 같습니다.
41,42,20200804,2020,08,04,3,"UI/UX 관점에서 이전 버전이 더욱 편리했습니다. 물론 제가 모든 기능을 다 사용해보지 않았기에, 어떤점이 더 좋아졌는지는 모르겠지만, 일반적인 거래내역 조회, 이체 사용하는것이 기존 UI가 더욱 좋네요. 로고도 우리은행의 색깔이 잘 들어가서 예쁘고 눈에 확 띠었습니다. 한마디로 기존 디자인이 더 좋은데 바껴서 아쉽네요."
42,43,20190930,2019,09,30,5,"기존 앱에서 새 앱 알림이 떠서 설치하고 사용해봤는데, 지문 인증정보, 즐겨찾는 계좌 등등 기존에 사용했던 정보가 그대로라 편리하네요. 새 앱이라 지문이랑 인증서 새로 등록하고 설정해야하는줄 알고 걱정했는데 인터페이스만 바꼈을 뿐 기존 사용 인증 정보는 그대로 유지되네요. 기존 앱은 바로 삭제함. 그리고 더 직관적인 UI라 사용이 편리합니다. 기존엔 계좌이체시에 모든 정보를 한 화면에서 다 입력해야해서 스크롤을 아래로 내리는 등에 번거로움이 있었는데, 새 앱에서는 각 스탭별로 진행 되니까 좀더 스마트폰에 최적화 된 UI인거 깉아요. 개인적으로 기존 대비 이체 속도가 빨라져서 마음에 드네요. 앱 실행 속도도 기존에 비해 많이 향상 됨. 굿굿!!"
43,44,20191105,2019,11,05,2,"기존버젼 대비해서 많이 불편해요 원터치리모콘도 시작화면에 바로 안보이고, 거래내역 조회도 일주일, 한달, 3개월 버튼 바로바로 누르면 편했는데 그것도 없어지고, 계좌조회했을때 전체계좌도 한번에 안보이고 더보기를 해야 보이는점. 이런것들은 엄청 편한기능이었는데 왜 없앴는지 모르겠네요... 적어도 원터치리모컨 젤 첫번째 앱 열었을때 보이는 화면에서 바로 들어가게는 해주세요."
44,45,20191113,2019,11,13,1,새로 바뀐 앱 인터페이스도.. 위젯도.. 전혀 이전 버전의 앱과 너무 이질감이 느껴지네요. 위젯으로 통장조회하거나 이체같은 기능 바로 하게끔 하는 기능이 지금 어플에 존재하긴 하나요?? 이번 어플의 리모콘이라는 기능은 무엇을 위한 기능인지도 잘 와닿지 않고.. 개발자가 이전버전에 익숙해져있는 사용자는 전혀 생각하지 않고 개발한 느낌이네요. 차라리 이전 아어플에 보안 기능을 좀 더 강화해서 배포해주셨으면 적아도 지금처럼 사용자가 불편함을 호소하는 일은 없었을거라 생각하는데.. 어플때문에 우리은행 서비스를 이용하는게 망설여지는 정도에요...
45,46,20191004,2019,10,04,1,리뷰를 새로 못다는것 같아서 기존꺼 지우고 다시 작성합니다. 기기 변경하면서 새로 설치했구요. 당연히 지문 설정도 새로 했습니다. 그래도 처음에는 잘 됐었는데 몇번 업데이트 하다보니까 인식율이 다시 안좋아졌어요. 제가 중간에 말을 좀 잘라먹은 것도 있지만 업데이트 과정 중에 지문 인식 관련해서 변경된 부분이 없었는지 그것도 아니면 개선을 원하는 취지로 작성했던 리뷰였습니다. 이건 업데이트 문제지 제 사용방법 문제는 아닌 것 같습니다. 다른 댓글에도 지문인식을 다시 설정하라는 글이 자주 보이는데 매번 업데이트 때마다 이런 일 발생하면 그때마다 귀찮게 새로 등록해야할까요? 다른 은행사 앱은 잘만 되는데 왜 항상 우리은행 앱만 이런건지도 잘 생각해 보시기 바랍니다.
46,47,20190917,2019,09,17,4,전에 쓰던 원터치 개인보다 나아진 느낌이네요. 하지만 역시나 거기서도 안되던 문제가 여기서도 안되서 오류 보고 합니다. 저는 Pixel 2를 쓰고 있는데 안드로이드 10으로 업그레이드 하고나서 지문 인증이 동작하지 않습니다. 그래서 생채인증 해지하고 다시 등록하려고 시도하면 마지막 지문 인증 부분에서 손가락 댄 후 100% 앱이 재시작됩니다. 빠른 대응 부탁드립니다.
47,48,20191018,2019,10,18,1,"이게..애매하네요..보기는 편한데 사용하기에는 불편해요 1. 계좌 모으기, 보관중 보기는 좋은데 자꾸 상하로 움직여서 보기불편해요. 2. 추가이체가 불편합니다 예전꺼는 자주사용 등록되어있는 계좌만 추가해서 여러 건 이체로 실행했는데 지금꺼는 추가이체 하려면 등록된 계좌를 선택하는게 아니라 입력을 해야해서 상당히 불편함. 수정 좀 해죠요 구관이명관 이라는 말이"
48,49,20210712,2021,07,12,1,"계좌별명을 메인화면의 통장번호 근처에 보여주세요. 세로 스크롤일때는 보였는데 가로 스크롤로 변경하면서 계좌별명이 빠졌습니다 통장번호로 구분하기 어려워 별명을 붙이는 것인데, 기능이 없어져서 어느통장인지를 매번 계좌별명목록에서 확인해야하니 불편함이 있습니다. UX를 예쁘게 고치는 것은 좋으나, 화면의 아름다움 보다는 기능의 편리함을 먼저 생각해 주시면 좋겠네요."
49,50,20191015,2019,10,15,2,어플 참 생각없이 만들었다고 평가합니다. 처음 실행을 하면 곧바로 로그인을 하라고 인증서나 지문 간편비밀번호 입력창이 뜨는데..리모컨을 실행하지 않고서는 로그인이 안되고...리모컨을 실행하는 곳을 찾기 위해 첫화면 우측 상단에 있는 전체메뉴 버튼(설명도 없음)을 누르고 다음 화면의 좌측 상단에 있는 리모컨을 누른 후 로그인 화면이 나타나게 만들다니..처음 화면이 리모컨을 실행 할 수 있도록 한 다음에 로그인을 하도록 바꾸는게 맞지 않을까요? 가뜩이나 어플을 바꾸면서 사용자들을 불편(?)하게 만들었다면 조금이라도 더 편리하게 사용할 수 있도록 만드는 융통성이 필요한 것 같습니다.
50,51,20191024,2019,10,24,1,"어떤 느낌을 지향해서 이 어플을 만들었는지는 알겠음ㅋㅋㅋㅋㅋ....예전의 그 번잡스러운 시작화면 다 갈아엎고 요즘 유행하는 심플한 화면으로 만들려고 한게 눈에 보임 아마 디자인적 측면에서 신경을 많이 썼나봄 근데 그게 다임....^-^ 심지어 시작화면 심플만하지 그렇게 예쁘지도 않음. 예전에는 모든 기능들이 다 한눈에 보이게 되어있어서 이체,저축 등등 다 첫화면에서 체크하고 넘어갈수 있었음. 그런데 지금은 이 어플 하나 작동법 알려고 시간을 꽤 들여야할듯한 느낌.... ㄹㅇ 무슨 버튼은 어디있는지 노가다로 찾아야댐 이 어플은 사용자들이 익숙해지는 순간부터 불만사항이 줄어들수도 있겠지만 그 전까진 욕먹을게 불보듯 뻔한듯..."
51,52,20191027,2019,10,27,1,푸시 리모컨? 전엔 첫화면에서 바로 들어가는 아이콘이 있었는대 이번껀 없네요? 찾아 들어가게 해뒀네요? 무었때문인지 모르겠지만 번거롭게 했네요 그리고 통장을 한번에.볼수 없도록 해뒀군요 이 두가지는 엄청 불편하게 업그래이드가 되었군요. 이건 업그레이드가 아니구 유저 인터페이스는 다운 그레이드네요 평점 0점이 없어서 별하나 드립니다.
52,53,20191022,2019,10,22,1,이체할때 너무 불편해요 금액을 먼저 넣어야 계좌를 선택할 수 있게 되어 있음. 자주쓰는 계좌가 한화면에 너무 적은양이 보여지고 그나마 스크롤도 잘 작동이 안됨. 같은 계좌에서 여러건을 이체할때도 이체건수 마다 비번을 입력해야함. 다른 기능들이야 가끔씩 쓰니까 괜찮은데 이체는 너무 불편합니다 개선해주세요
53,54,20191013,2019,10,13,1,여러가지로 기존 우리은행 앱보다 불편하네요 원터치뱅킹 계속 사용하고 싶은데 종료된다고하여 어쩔수 없이 사용하는데 개선점 몇가지 올려봅니다 1. 원터치리모콘 위젯 싸이즈가 1가지 뿐이네요 기존에는 여러가지 있어서 선택할수 있었는데 지금껀 거대해져서 화면만 잔뜩차지하네요 기존에 있던것처럼 1X1짜리 만들어주세요 필요한거만 꺼내쓸수 있도록요 2. 홈화면에 기본으로 볼수 있는통장이 몇개만 보이고 나머지는 확장해야 보이네요 옵션에서 항상 전체목록보기 선택할수 있도록 해주세요 기존에는 순서 정렬해두면 인터넷뱅킹과 동일한 순서로 편했는데 바뀐앱은 통장 순서가 인터넷뱅킹과 달라서 둘다쓰는 사람은 불편함이 있네요 개선 부탁드립니다
